path,timestamp,label,benchmark_set,structure,schema_version,schema_description,model,run_number,question_id,question,category,operation,status,success,failure_reason,precision,recall,f1,true_positive,gold_count,generated_count,missing_count,extra_count,comparison_mode,empty_result_equivalence,projection_precision,projection_recall,llm_ms,gold_query_ms,generated_query_ms,scoring_ms,total_ms
results\flat\flat_naive\20260524_181028_flat_naive_flat_gpt-5-mini.json,20260524_181028,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,6179,0,39,3,6222
results\flat\flat_naive\20260524_181028_flat_naive_flat_gpt-5-mini.json,20260524_181028,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,6201,0,3,5,6209
results\flat\flat_naive\20260524_181028_flat_naive_flat_gpt-5-mini.json,20260524_181028,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,8595,0,603,1,9200
results\flat\flat_naive\20260524_181028_flat_naive_flat_gpt-5-mini.json,20260524_181028,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,44,Finn gjennomsnittlig fødselsår per rolletype.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,9,9,9,9,"aggregate row values, ignoring output alias names",False,,,9900,0,10,0,9912
results\flat\flat_naive\20260524_181028_flat_naive_flat_gpt-5-mini.json,20260524_181028,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,12697,0,6070,3,18770
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,2049,0,9,9,2068
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,14,"Finn norske aksjonærer i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer, aksjeklasse, landkode, år og antall aksjer.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,463834,0,463834,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,1811,0,145,1643,3737
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,19,"Finn personer født i 1990 eller senere som har en selskapsrolle. Ta med navn, fødselsdato, rolle, selskapsnavn og organisasjonsnummer.",text_or_pattern_filter,find,llm_error,False,JSON parse error: Extra data: line 1 column 193 (char 192),,,,,,,,,,False,,,1255,,,,1255
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,22,"Finn politikere med feltene politikerNavn, fødselsdato, parti, kommune og stemmer totalt.",alias_projection,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruth.politikere :: caused by :: only numbers and dates are allowed in an $add expression, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruth.politikere :: caused by :: only numbers and dates are allowed in an $add expression', 'code': 7157723, 'codeName': 'Location7157723'}",,,,,,,,,,False,,,1951,0,39,,2106
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,2104,0,11,2,2120
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,28,"Finn personer som både har selskapsrolle og eier aksjer. Ta med navn, fødselsdato, antall roller og antall eide selskaper.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1,1,1,1,"aggregate row values, ignoring output alias names",False,,,3630,0,775,0,4408
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,29,"Finn politikere som ikke har registrerte selskapsroller. Ta med navn, fødselsdato og parti.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.999,0.9995,53217,53272,53217,55,0,"aggregate row values, ignoring output alias names",False,,,1659,0,586,857,3180
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9699,0.9079,0.9379,1065,1173,1098,108,33,"aggregate row values, ignoring output alias names",False,,,1884,0,2121,17,4026
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,987,0,2,0,990
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,1296,0,352,1,1650
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,1014,0,1,0,1016
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,36,Finn totalt antall aksjer i aksjeeierboken per selskap for 2023.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,879,879,879,879,"aggregate row values, ignoring output alias names",False,,,1099,0,93,27,1222
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,1176,0,2,3,1181
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,946,0,37,3,989
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,39,Finn totalt antall aksjer og stemmer per selskap i eierskap.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1059,0,2,5,1069
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,841,0,3,4,851
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,1040,0,540,1,1584
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,48,"Finn personer med roller i flere enn ett selskap. Ta med navn, fødselsdato og antall selskaper.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,66,66,66,66,"aggregate row values, ignoring output alias names",False,,,1606,0,19,1,1629
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3,0.3,0.3,3,10,10,7,7,"aggregate row values, ignoring output alias names",False,,,1961,0,305,0,2269
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,llm_error,False,JSON parse error: Expecting value: line 4 column 37 (char 116),,,,,,,,,,False,,,32273,,,,32273
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,3414,0,6019,2,9435
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,llm_error,False,JSON parse error: Expecting value: line 8 column 46 (char 233),,,,,,,,,,False,,,6351,,,,6351
results\flat\flat_naive\20260525_022540_flat_naive_flat_gpt-4.1-mini.json,20260525_022540,flat_naive_flat_gpt-4.1-mini,normal,flat,naive,flat_naive,gpt-4.1-mini,,55,"Finn politikere som har selskapsroller. Ta med navn, fødselsdato, parti og antall roller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.6815,0.9787,0.8035,92,94,135,2,43,"aggregate row values, ignoring output alias names",False,,,2448,0,36,3,2487
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,7020,0,2,8,7031
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,12,"Finn selskaper etablert mellom 2015 og 2020. Ta med navn, organisasjonsnummer og etableringsdato.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1623,0,1623,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,5514,0,2,7,5524
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,14,"Finn norske aksjonærer i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer, aksjeklasse, landkode, år og antall aksjer.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,463834,0,463834,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,6544,0,106,1651,8428
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,18,Finn aksjeklasser på formen X-aksjer. Ta med aksjeklasse.,text_or_pattern_filter,aggregate,ok,False,Generated query precision is below the success threshold (0.5).,0.002,1.0,0.0041,5,5,2456,0,2451,"aggregate row values, ignoring output alias names",False,,,3653,0,792,11,4456
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,22,"Finn politikere med feltene politikerNavn, fødselsdato, parti, kommune og stemmer totalt.",alias_projection,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruth.politikere :: caused by :: $add only supports numeric or date types, not string, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruth.politikere :: caused by :: $add only supports numeric or date types, not string', 'code': 14, 'codeName': 'TypeMismatch'}",,,,,,,,,,False,,,6551,0,6,,6667
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1173,0,1173,0,"aggregate row values, ignoring output alias names",False,,,10315,0,10,9,10335
results\flat\flat_naive\20260525_023916_flat_naive_flat_gpt-5-mini.json,20260525_023916,flat_naive_flat_gpt-5-mini,normal,flat,naive,flat_naive,gpt-5-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,6480,0,2,0,6483
